Link,home_EOL,away_EOL,home_win,away_win,draw,Error,Retry,Status
https://www.besoccer.com/match/go-ahead-eagles/mvv/202012306,53,53,"
38.8%
Go Ahead Eagles
","
37.4%
MVV Maastricht
","
23.8%
Draw
",,False,Success
https://www.besoccer.com/match/graafschap/sc-cambuur-leeuwarden/202012307,52,59,"
43%
De Graafschap
","
33.4%
Cambuur
","
23.6%
Draw
",,False,Success
https://www.besoccer.com/match/graafschap/sc-cambuur-leeuwarden/202012307,52,59,"
43%
De Graafschap
","
33.4%
Cambuur
","
23.6%
Draw
",,False,Success
https://www.besoccer.com/match/graafschap/sc-cambuur-leeuwarden/202012307,52,59,"
43%
De Graafschap
","
33.4%
Cambuur
","
23.6%
Draw
",,False,Success
https://www.besoccer.com/match/graafschap/sc-cambuur-leeuwarden/202012307,52,59,"
43%
De Graafschap
","
33.4%
Cambuur
","
23.6%
Draw
",,False,Success
https://www.besoccer.com/match/graafschap/sc-cambuur-leeuwarden/202012307,52,59,"
43%
De Graafschap
","
33.4%
Cambuur
","
23.6%
Draw
",,False,Success
https://www.besoccer.com/match/graafschap/sc-cambuur-leeuwarden/202012307,52,59,"
43%
De Graafschap
","
33.4%
Cambuur
","
23.6%
Draw
",,False,Success
https://www.besoccer.com/match/graafschap/sc-cambuur-leeuwarden/202012307,52,59,"
43%
De Graafschap
","
33.4%
Cambuur
","
23.6%
Draw
",,False,Success
https://www.besoccer.com/match/graafschap/sc-cambuur-leeuwarden/202012307,52,59,"
43%
De Graafschap
","
33.4%
Cambuur
","
23.6%
Draw
",,False,Success
https://www.besoccer.com/match/graafschap/sc-cambuur-leeuwarden/202012307,52,59,"
43%
De Graafschap
","
33.4%
Cambuur
","
23.6%
Draw
",,False,Success
https://www.besoccer.com/match/graafschap/sc-cambuur-leeuwarden/202012307,52,59,"
43%
De Graafschap
","
33.4%
Cambuur
","
23.6%
Draw
",,False,Success
https://www.besoccer.com/match/graafschap/sc-cambuur-leeuwarden/202012307,52,59,"
43%
De Graafschap
","
33.4%
Cambuur
","
23.6%
Draw
",,False,Success
https://www.besoccer.com/match/graafschap/sc-cambuur-leeuwarden/202012307,52,59,"
43%
De Graafschap
","
33.4%
Cambuur
","
23.6%
Draw
",,False,Success
https://www.besoccer.com/match/graafschap/sc-cambuur-leeuwarden/202012307,52,59,"
43%
De Graafschap
","
33.4%
Cambuur
","
23.6%
Draw
",,False,Success
https://www.besoccer.com/match/graafschap/sc-cambuur-leeuwarden/202012307,52,59,"
43%
De Graafschap
","
33.4%
Cambuur
","
23.6%
Draw
",,False,Success
https://www.besoccer.com/match/graafschap/sc-cambuur-leeuwarden/202012307,52,59,"
43%
De Graafschap
","
33.4%
Cambuur
","
23.6%
Draw
",,False,Success
https://www.besoccer.com/match/graafschap/sc-cambuur-leeuwarden/202012307,52,59,"
43%
De Graafschap
","
33.4%
Cambuur
","
23.6%
Draw
",,False,Success
https://www.besoccer.com/match/graafschap/sc-cambuur-leeuwarden/202012307,52,59,"
43%
De Graafschap
","
33.4%
Cambuur
","
23.6%
Draw
",,False,Success
https://www.besoccer.com/match/graafschap/sc-cambuur-leeuwarden/202012307,52,59,"
43%
De Graafschap
","
33.4%
Cambuur
","
23.6%
Draw
",,False,Success
https://www.besoccer.com/match/graafschap/sc-cambuur-leeuwarden/202012307,52,59,"
43%
De Graafschap
","
33.4%
Cambuur
","
23.6%
Draw
",,False,Success
https://www.besoccer.com/match/graafschap/sc-cambuur-leeuwarden/202012307,52,59,"
43%
De Graafschap
","
33.4%
Cambuur
","
23.6%
Draw
",,False,Success
https://www.besoccer.com/match/graafschap/sc-cambuur-leeuwarden/202012307,52,59,"
43%
De Graafschap
","
33.4%
Cambuur
","
23.6%
Draw
",,False,Success
https://www.besoccer.com/match/graafschap/sc-cambuur-leeuwarden/202012307,52,59,"
43%
De Graafschap
","
33.4%
Cambuur
","
23.6%
Draw
",,False,Success
https://www.besoccer.com/match/graafschap/sc-cambuur-leeuwarden/202012307,52,59,"
43%
De Graafschap
","
33.4%
Cambuur
","
23.6%
Draw
",,False,Success
https://www.besoccer.com/match/graafschap/sc-cambuur-leeuwarden/202012307,52,59,"
43%
De Graafschap
","
33.4%
Cambuur
","
23.6%
Draw
",,False,Success
https://www.besoccer.com/match/graafschap/sc-cambuur-leeuwarden/202012307,52,59,"
43%
De Graafschap
","
33.4%
Cambuur
","
23.6%
Draw
",,False,Success
https://www.besoccer.com/match/graafschap/sc-cambuur-leeuwarden/202012307,52,59,"
43%
De Graafschap
","
33.4%
Cambuur
","
23.6%
Draw
",,False,Success
https://www.besoccer.com/match/graafschap/sc-cambuur-leeuwarden/202012307,52,59,"
43%
De Graafschap
","
33.4%
Cambuur
","
23.6%
Draw
",,False,Success
https://www.besoccer.com/match/graafschap/sc-cambuur-leeuwarden/202012307,52,59,"
43%
De Graafschap
","
33.4%
Cambuur
","
23.6%
Draw
",,False,Success
https://www.besoccer.com/match/graafschap/sc-cambuur-leeuwarden/202012307,52,59,"
43%
De Graafschap
","
33.4%
Cambuur
","
23.6%
Draw
",,False,Success
https://www.besoccer.com/match/nec/fc-eindhoven/202012308,63,48,"
67.4%
NEC Nijmegen
","
15.8%
FC Eindhoven
","
16.8%
Draw
",,False,Success
https://www.besoccer.com/match/nec/fc-eindhoven/202012308,63,48,"
67.4%
NEC Nijmegen
","
15.8%
FC Eindhoven
","
16.8%
Draw
",,False,Success
https://www.besoccer.com/match/nec/fc-eindhoven/202012308,63,48,"
67.4%
NEC Nijmegen
","
15.8%
FC Eindhoven
","
16.8%
Draw
",,False,Success
https://www.besoccer.com/match/nec/fc-eindhoven/202012308,63,48,"
67.4%
NEC Nijmegen
","
15.8%
FC Eindhoven
","
16.8%
Draw
",,False,Success
https://www.besoccer.com/match/nec/fc-eindhoven/202012308,63,48,"
67.4%
NEC Nijmegen
","
15.8%
FC Eindhoven
","
16.8%
Draw
",,False,Success
https://www.besoccer.com/match/nec/fc-eindhoven/202012308,63,48,"
67.4%
NEC Nijmegen
","
15.8%
FC Eindhoven
","
16.8%
Draw
",,False,Success
https://www.besoccer.com/match/nec/fc-eindhoven/202012308,63,48,"
67.4%
NEC Nijmegen
","
15.8%
FC Eindhoven
","
16.8%
Draw
",,False,Success
https://www.besoccer.com/match/nec/fc-eindhoven/202012308,63,48,"
67.4%
NEC Nijmegen
","
15.8%
FC Eindhoven
","
16.8%
Draw
",,False,Success
https://www.besoccer.com/match/nec/fc-eindhoven/202012308,63,48,"
67.4%
NEC Nijmegen
","
15.8%
FC Eindhoven
","
16.8%
Draw
",,False,Success
https://www.besoccer.com/match/nec/fc-eindhoven/202012308,63,48,"
67.4%
NEC Nijmegen
","
15.8%
FC Eindhoven
","
16.8%
Draw
",,False,Success
https://www.besoccer.com/match/nec/fc-eindhoven/202012308,63,48,"
67.4%
NEC Nijmegen
","
15.8%
FC Eindhoven
","
16.8%
Draw
",,False,Success
https://www.besoccer.com/match/nec/fc-eindhoven/202012308,63,48,"
67.4%
NEC Nijmegen
","
15.8%
FC Eindhoven
","
16.8%
Draw
",,False,Success
https://www.besoccer.com/match/nec/fc-eindhoven/202012308,63,48,"
67.4%
NEC Nijmegen
","
15.8%
FC Eindhoven
","
16.8%
Draw
",,False,Success
https://www.besoccer.com/match/nec/fc-eindhoven/202012308,63,48,"
67.4%
NEC Nijmegen
","
15.8%
FC Eindhoven
","
16.8%
Draw
",,False,Success
https://www.besoccer.com/match/nec/fc-eindhoven/202012308,63,48,"
67.4%
NEC Nijmegen
","
15.8%
FC Eindhoven
","
16.8%
Draw
",,False,Success
https://www.besoccer.com/match/nec/fc-eindhoven/202012308,63,48,"
67.4%
NEC Nijmegen
","
15.8%
FC Eindhoven
","
16.8%
Draw
",,False,Success
https://www.besoccer.com/match/nec/fc-eindhoven/202012308,63,48,"
67.4%
NEC Nijmegen
","
15.8%
FC Eindhoven
","
16.8%
Draw
",,False,Success
https://www.besoccer.com/match/nec/fc-eindhoven/202012308,63,48,"
67.4%
NEC Nijmegen
","
15.8%
FC Eindhoven
","
16.8%
Draw
",,False,Success
https://www.besoccer.com/match/nec/fc-eindhoven/202012308,63,48,"
67.4%
NEC Nijmegen
","
15.8%
FC Eindhoven
","
16.8%
Draw
",,False,Success
https://www.besoccer.com/match/nec/fc-eindhoven/202012308,63,48,"
67.4%
NEC Nijmegen
","
15.8%
FC Eindhoven
","
16.8%
Draw
",,False,Success
https://www.besoccer.com/match/nec/fc-eindhoven/202012308,63,48,"
67.4%
NEC Nijmegen
","
15.8%
FC Eindhoven
","
16.8%
Draw
",,False,Success
https://www.besoccer.com/match/nec/fc-eindhoven/202012308,63,48,"
67.4%
NEC Nijmegen
","
15.8%
FC Eindhoven
","
16.8%
Draw
",,False,Success
https://www.besoccer.com/match/nec/fc-eindhoven/202012308,63,48,"
67.4%
NEC Nijmegen
","
15.8%
FC Eindhoven
","
16.8%
Draw
",,False,Success
https://www.besoccer.com/match/nec/fc-eindhoven/202012308,63,48,"
67.4%
NEC Nijmegen
","
15.8%
FC Eindhoven
","
16.8%
Draw
",,False,Success
https://www.besoccer.com/match/nec/fc-eindhoven/202012308,63,48,"
67.4%
NEC Nijmegen
","
15.8%
FC Eindhoven
","
16.8%
Draw
",,False,Success
https://www.besoccer.com/match/nec/fc-eindhoven/202012308,63,48,"
67.4%
NEC Nijmegen
","
15.8%
FC Eindhoven
","
16.8%
Draw
",,False,Success
https://www.besoccer.com/match/nec/fc-eindhoven/202012308,63,48,"
67.4%
NEC Nijmegen
","
15.8%
FC Eindhoven
","
16.8%
Draw
",,False,Success
https://www.besoccer.com/match/nec/fc-eindhoven/202012308,63,48,"
67.4%
NEC Nijmegen
","
15.8%
FC Eindhoven
","
16.8%
Draw
",,False,Success
https://www.besoccer.com/match/nec/fc-eindhoven/202012308,63,48,"
67.4%
NEC Nijmegen
","
15.8%
FC Eindhoven
","
16.8%
Draw
",,False,Success
https://www.besoccer.com/match/roda-jc/almere-city/202012309,56,51,"
48.8%
Roda JC
","
27%
Almere City
","
24.2%
Draw
",,False,Success
https://www.besoccer.com/match/roda-jc/almere-city/202012309,56,51,"
48.8%
Roda JC
","
27%
Almere City
","
24.2%
Draw
",,False,Success
https://www.besoccer.com/match/roda-jc/almere-city/202012309,56,51,"
48.8%
Roda JC
","
27%
Almere City
","
24.2%
Draw
",,False,Success
https://www.besoccer.com/match/roda-jc/almere-city/202012309,56,51,"
48.8%
Roda JC
","
27%
Almere City
","
24.2%
Draw
",,False,Success
https://www.besoccer.com/match/roda-jc/almere-city/202012309,56,51,"
48.8%
Roda JC
","
27%
Almere City
","
24.2%
Draw
",,False,Success
https://www.besoccer.com/match/roda-jc/almere-city/202012309,56,51,"
48.8%
Roda JC
","
27%
Almere City
","
24.2%
Draw
",,False,Success
https://www.besoccer.com/match/roda-jc/almere-city/202012309,56,51,"
48.8%
Roda JC
","
27%
Almere City
","
24.2%
Draw
",,False,Success
https://www.besoccer.com/match/roda-jc/almere-city/202012309,56,51,"
48.8%
Roda JC
","
27%
Almere City
","
24.2%
Draw
",,False,Success
https://www.besoccer.com/match/roda-jc/almere-city/202012309,56,51,"
48.8%
Roda JC
","
27%
Almere City
","
24.2%
Draw
",,False,Success
https://www.besoccer.com/match/roda-jc/almere-city/202012309,56,51,"
48.8%
Roda JC
","
27%
Almere City
","
24.2%
Draw
",,False,Success
https://www.besoccer.com/match/roda-jc/almere-city/202012309,56,51,"
48.8%
Roda JC
","
27%
Almere City
","
24.2%
Draw
",,False,Success
https://www.besoccer.com/match/roda-jc/almere-city/202012309,56,51,"
48.8%
Roda JC
","
27%
Almere City
","
24.2%
Draw
",,False,Success
https://www.besoccer.com/match/roda-jc/almere-city/202012309,56,51,"
48.8%
Roda JC
","
27%
Almere City
","
24.2%
Draw
",,False,Success
https://www.besoccer.com/match/roda-jc/almere-city/202012309,56,51,"
48.8%
Roda JC
","
27%
Almere City
","
24.2%
Draw
",,False,Success
https://www.besoccer.com/match/roda-jc/almere-city/202012309,56,51,"
48.8%
Roda JC
","
27%
Almere City
","
24.2%
Draw
",,False,Success
https://www.besoccer.com/match/roda-jc/almere-city/202012309,56,51,"
48.8%
Roda JC
","
27%
Almere City
","
24.2%
Draw
",,False,Success
https://www.besoccer.com/match/roda-jc/almere-city/202012309,56,51,"
48.8%
Roda JC
","
27%
Almere City
","
24.2%
Draw
",,False,Success
https://www.besoccer.com/match/roda-jc/almere-city/202012309,56,51,"
48.8%
Roda JC
","
27%
Almere City
","
24.2%
Draw
",,False,Success
https://www.besoccer.com/match/roda-jc/almere-city/202012309,56,51,"
48.8%
Roda JC
","
27%
Almere City
","
24.2%
Draw
",,False,Success
https://www.besoccer.com/match/roda-jc/almere-city/202012309,56,51,"
48.8%
Roda JC
","
27%
Almere City
","
24.2%
Draw
",,False,Success
https://www.besoccer.com/match/roda-jc/almere-city/202012309,56,51,"
48.8%
Roda JC
","
27%
Almere City
","
24.2%
Draw
",,False,Success
https://www.besoccer.com/match/roda-jc/almere-city/202012309,56,51,"
48.8%
Roda JC
","
27%
Almere City
","
24.2%
Draw
",,False,Success
https://www.besoccer.com/match/roda-jc/almere-city/202012309,56,51,"
48.8%
Roda JC
","
27%
Almere City
","
24.2%
Draw
",,False,Success
https://www.besoccer.com/match/roda-jc/almere-city/202012309,56,51,"
48.8%
Roda JC
","
27%
Almere City
","
24.2%
Draw
",,False,Success
https://www.besoccer.com/match/roda-jc/almere-city/202012309,56,51,"
48.8%
Roda JC
","
27%
Almere City
","
24.2%
Draw
",,False,Success
https://www.besoccer.com/match/roda-jc/almere-city/202012309,56,51,"
48.8%
Roda JC
","
27%
Almere City
","
24.2%
Draw
",,False,Success
https://www.besoccer.com/match/roda-jc/almere-city/202012309,56,51,"
48.8%
Roda JC
","
27%
Almere City
","
24.2%
Draw
",,False,Success
https://www.besoccer.com/match/roda-jc/almere-city/202012309,56,51,"
48.8%
Roda JC
","
27%
Almere City
","
24.2%
Draw
",,False,Success
https://www.besoccer.com/match/roda-jc/almere-city/202012309,56,51,"
48.8%
Roda JC
","
27%
Almere City
","
24.2%
Draw
",,False,Success
https://www.besoccer.com/match/fc-oss/jong-ajax/202012310,48,56,"
21.2%
TOP Oss
","
56.7%
Jong Ajax
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/fc-oss/jong-ajax/202012310,48,56,"
21.2%
TOP Oss
","
56.7%
Jong Ajax
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/fc-oss/jong-ajax/202012310,48,56,"
21.2%
TOP Oss
","
56.7%
Jong Ajax
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/fc-oss/jong-ajax/202012310,48,56,"
21.2%
TOP Oss
","
56.7%
Jong Ajax
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/fc-oss/jong-ajax/202012310,48,56,"
21.2%
TOP Oss
","
56.7%
Jong Ajax
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/fc-oss/jong-ajax/202012310,48,56,"
21.2%
TOP Oss
","
56.7%
Jong Ajax
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/fc-oss/jong-ajax/202012310,48,56,"
21.2%
TOP Oss
","
56.7%
Jong Ajax
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/fc-oss/jong-ajax/202012310,48,56,"
21.2%
TOP Oss
","
56.7%
Jong Ajax
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/fc-oss/jong-ajax/202012310,48,56,"
21.2%
TOP Oss
","
56.7%
Jong Ajax
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/fc-oss/jong-ajax/202012310,48,56,"
21.2%
TOP Oss
","
56.7%
Jong Ajax
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/fc-oss/jong-ajax/202012310,48,56,"
21.2%
TOP Oss
","
56.7%
Jong Ajax
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/fc-oss/jong-ajax/202012310,48,56,"
21.2%
TOP Oss
","
56.7%
Jong Ajax
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/fc-oss/jong-ajax/202012310,48,56,"
21.2%
TOP Oss
","
56.7%
Jong Ajax
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/fc-oss/jong-ajax/202012310,48,56,"
21.2%
TOP Oss
","
56.7%
Jong Ajax
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/fc-oss/jong-ajax/202012310,48,56,"
21.2%
TOP Oss
","
56.7%
Jong Ajax
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/fc-oss/jong-ajax/202012310,48,56,"
21.2%
TOP Oss
","
56.7%
Jong Ajax
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/fc-oss/jong-ajax/202012310,48,56,"
21.2%
TOP Oss
","
56.7%
Jong Ajax
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/fc-oss/jong-ajax/202012310,48,56,"
21.2%
TOP Oss
","
56.7%
Jong Ajax
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/fc-oss/jong-ajax/202012310,48,56,"
21.2%
TOP Oss
","
56.7%
Jong Ajax
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/fc-oss/jong-ajax/202012310,48,56,"
21.2%
TOP Oss
","
56.7%
Jong Ajax
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/fc-oss/jong-ajax/202012310,48,56,"
21.2%
TOP Oss
","
56.7%
Jong Ajax
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/fc-oss/jong-ajax/202012310,48,56,"
21.2%
TOP Oss
","
56.7%
Jong Ajax
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/fc-oss/jong-ajax/202012310,48,56,"
21.2%
TOP Oss
","
56.7%
Jong Ajax
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/fc-oss/jong-ajax/202012310,48,56,"
21.2%
TOP Oss
","
56.7%
Jong Ajax
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/fc-oss/jong-ajax/202012310,48,56,"
21.2%
TOP Oss
","
56.7%
Jong Ajax
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/fc-oss/jong-ajax/202012310,48,56,"
21.2%
TOP Oss
","
56.7%
Jong Ajax
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/fc-oss/jong-ajax/202012310,48,56,"
21.2%
TOP Oss
","
56.7%
Jong Ajax
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/fc-oss/jong-ajax/202012310,48,56,"
21.2%
TOP Oss
","
56.7%
Jong Ajax
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/fc-oss/jong-ajax/202012310,48,56,"
21.2%
TOP Oss
","
56.7%
Jong Ajax
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/helmond-sport/fc-volendam/202012312,47,52,"
23.5%
Helmond Sport
","
54.5%
FC Volendam
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/helmond-sport/fc-volendam/202012312,47,52,"
23.5%
Helmond Sport
","
54.5%
FC Volendam
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/helmond-sport/fc-volendam/202012312,47,52,"
23.5%
Helmond Sport
","
54.5%
FC Volendam
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/helmond-sport/fc-volendam/202012312,47,52,"
23.5%
Helmond Sport
","
54.5%
FC Volendam
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/helmond-sport/fc-volendam/202012312,47,52,"
23.5%
Helmond Sport
","
54.5%
FC Volendam
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/helmond-sport/fc-volendam/202012312,47,52,"
23.5%
Helmond Sport
","
54.5%
FC Volendam
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/helmond-sport/fc-volendam/202012312,47,52,"
23.5%
Helmond Sport
","
54.5%
FC Volendam
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/helmond-sport/fc-volendam/202012312,47,52,"
23.5%
Helmond Sport
","
54.5%
FC Volendam
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/helmond-sport/fc-volendam/202012312,47,52,"
23.5%
Helmond Sport
","
54.5%
FC Volendam
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/helmond-sport/fc-volendam/202012312,47,52,"
23.5%
Helmond Sport
","
54.5%
FC Volendam
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/helmond-sport/fc-volendam/202012312,47,52,"
23.5%
Helmond Sport
","
54.5%
FC Volendam
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/helmond-sport/fc-volendam/202012312,47,52,"
23.5%
Helmond Sport
","
54.5%
FC Volendam
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/helmond-sport/fc-volendam/202012312,47,52,"
23.5%
Helmond Sport
","
54.5%
FC Volendam
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/helmond-sport/fc-volendam/202012312,47,52,"
23.5%
Helmond Sport
","
54.5%
FC Volendam
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/helmond-sport/fc-volendam/202012312,47,52,"
23.5%
Helmond Sport
","
54.5%
FC Volendam
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/helmond-sport/fc-volendam/202012312,47,52,"
23.5%
Helmond Sport
","
54.5%
FC Volendam
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/helmond-sport/fc-volendam/202012312,47,52,"
23.5%
Helmond Sport
","
54.5%
FC Volendam
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/helmond-sport/fc-volendam/202012312,47,52,"
23.5%
Helmond Sport
","
54.5%
FC Volendam
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/helmond-sport/fc-volendam/202012312,47,52,"
23.5%
Helmond Sport
","
54.5%
FC Volendam
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/helmond-sport/fc-volendam/202012312,47,52,"
23.5%
Helmond Sport
","
54.5%
FC Volendam
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/helmond-sport/fc-volendam/202012312,47,52,"
23.5%
Helmond Sport
","
54.5%
FC Volendam
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/helmond-sport/fc-volendam/202012312,47,52,"
23.5%
Helmond Sport
","
54.5%
FC Volendam
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/helmond-sport/fc-volendam/202012312,47,52,"
23.5%
Helmond Sport
","
54.5%
FC Volendam
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/helmond-sport/fc-volendam/202012312,47,52,"
23.5%
Helmond Sport
","
54.5%
FC Volendam
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/helmond-sport/fc-volendam/202012312,47,52,"
23.5%
Helmond Sport
","
54.5%
FC Volendam
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/helmond-sport/fc-volendam/202012312,47,52,"
23.5%
Helmond Sport
","
54.5%
FC Volendam
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/helmond-sport/fc-volendam/202012312,47,52,"
23.5%
Helmond Sport
","
54.5%
FC Volendam
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/helmond-sport/fc-volendam/202012312,47,52,"
23.5%
Helmond Sport
","
54.5%
FC Volendam
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/helmond-sport/fc-volendam/202012312,47,52,"
23.5%
Helmond Sport
","
54.5%
FC Volendam
","
22.1%
Draw
",,False,Success
https://www.besoccer.com/match/fc-dordrecht/nac-breda/202012313,51,53,"
65.8%
Dordrecht
","
12.4%
NAC Breda
","
21.8%
Draw
",,False,Success
https://www.besoccer.com/match/fc-dordrecht/nac-breda/202012313,51,53,"
65.8%
Dordrecht
","
12.4%
NAC Breda
","
21.8%
Draw
",,False,Success
https://www.besoccer.com/match/fc-dordrecht/nac-breda/202012313,51,53,"
65.8%
Dordrecht
","
12.4%
NAC Breda
","
21.8%
Draw
",,False,Success
https://www.besoccer.com/match/fc-dordrecht/nac-breda/202012313,51,53,"
65.8%
Dordrecht
","
12.4%
NAC Breda
","
21.8%
Draw
",,False,Success
https://www.besoccer.com/match/fc-dordrecht/nac-breda/202012313,51,53,"
65.8%
Dordrecht
","
12.4%
NAC Breda
","
21.8%
Draw
",,False,Success
https://www.besoccer.com/match/fc-dordrecht/nac-breda/202012313,51,53,"
65.8%
Dordrecht
","
12.4%
NAC Breda
","
21.8%
Draw
",,False,Success
https://www.besoccer.com/match/fc-dordrecht/nac-breda/202012313,51,53,"
65.8%
Dordrecht
","
12.4%
NAC Breda
","
21.8%
Draw
",,False,Success
https://www.besoccer.com/match/fc-dordrecht/nac-breda/202012313,51,53,"
65.8%
Dordrecht
","
12.4%
NAC Breda
","
21.8%
Draw
",,False,Success
https://www.besoccer.com/match/fc-dordrecht/nac-breda/202012313,51,53,"
65.8%
Dordrecht
","
12.4%
NAC Breda
","
21.8%
Draw
",,False,Success
https://www.besoccer.com/match/fc-dordrecht/nac-breda/202012313,51,53,"
65.8%
Dordrecht
","
12.4%
NAC Breda
","
21.8%
Draw
",,False,Success
https://www.besoccer.com/match/fc-dordrecht/nac-breda/202012313,51,53,"
65.8%
Dordrecht
","
12.4%
NAC Breda
","
21.8%
Draw
",,False,Success
https://www.besoccer.com/match/fc-dordrecht/nac-breda/202012313,51,53,"
65.8%
Dordrecht
","
12.4%
NAC Breda
","
21.8%
Draw
",,False,Success
https://www.besoccer.com/match/fc-dordrecht/nac-breda/202012313,51,53,"
65.8%
Dordrecht
","
12.4%
NAC Breda
","
21.8%
Draw
",,False,Success
https://www.besoccer.com/match/fc-dordrecht/nac-breda/202012313,51,53,"
65.8%
Dordrecht
","
12.4%
NAC Breda
","
21.8%
Draw
",,False,Success
https://www.besoccer.com/match/fc-dordrecht/nac-breda/202012313,51,53,"
65.8%
Dordrecht
","
12.4%
NAC Breda
","
21.8%
Draw
",,False,Success
https://www.besoccer.com/match/fc-dordrecht/nac-breda/202012313,51,53,"
65.8%
Dordrecht
","
12.4%
NAC Breda
","
21.8%
Draw
",,False,Success
https://www.besoccer.com/match/fc-dordrecht/nac-breda/202012313,51,53,"
65.8%
Dordrecht
","
12.4%
NAC Breda
","
21.8%
Draw
",,False,Success
https://www.besoccer.com/match/fc-dordrecht/nac-breda/202012313,51,53,"
65.8%
Dordrecht
","
12.4%
NAC Breda
","
21.8%
Draw
",,False,Success
https://www.besoccer.com/match/fc-dordrecht/nac-breda/202012313,51,53,"
65.8%
Dordrecht
","
12.4%
NAC Breda
","
21.8%
Draw
",,False,Success
https://www.besoccer.com/match/fc-dordrecht/nac-breda/202012313,51,53,"
65.8%
Dordrecht
","
12.4%
NAC Breda
","
21.8%
Draw
",,False,Success
https://www.besoccer.com/match/fc-dordrecht/nac-breda/202012313,51,53,"
65.8%
Dordrecht
","
12.4%
NAC Breda
","
21.8%
Draw
",,False,Success
https://www.besoccer.com/match/fc-dordrecht/nac-breda/202012313,51,53,"
65.8%
Dordrecht
","
12.4%
NAC Breda
","
21.8%
Draw
",,False,Success
https://www.besoccer.com/match/fc-dordrecht/nac-breda/202012313,51,53,"
65.8%
Dordrecht
","
12.4%
NAC Breda
","
21.8%
Draw
",,False,Success
https://www.besoccer.com/match/fc-dordrecht/nac-breda/202012313,51,53,"
65.8%
Dordrecht
","
12.4%
NAC Breda
","
21.8%
Draw
",,False,Success
https://www.besoccer.com/match/fc-dordrecht/nac-breda/202012313,51,53,"
65.8%
Dordrecht
","
12.4%
NAC Breda
","
21.8%
Draw
",,False,Success
https://www.besoccer.com/match/fc-dordrecht/nac-breda/202012313,51,53,"
65.8%
Dordrecht
","
12.4%
NAC Breda
","
21.8%
Draw
",,False,Success
